MonthYear,Date,Excess CAPE Yield,CPI,CPI Change,Recession Phase,Recession Period,In Recession,USGGBE01 Index,USGGBE02 Index,USGGBE05 Index,USGGBE10 Index,USGGBE30 Index,Fed Fund Effective Rate,UST2Y,UST5Y,UST10Y,UST30Y,Real IR 2Y,Real IR 5Y,Real IR 10Y,Real IR 30Y,RealGDP,RealGDP Annualized Growth 1yr,RealGDP Annualized Growth 3yr,RealGDP Annualized Growth 5yr,US IG Spread,US HY Spread,Real_M1,Real_M2,Real_M1_Growth,Real_M1_Pct_Growth,Real_M2_Growth,Real_M2_Pct_Growth,Unemployment Rate,ACMTP05,ACMTP10,US IG Spread Ex ERPB And Term Premia
Jul-2001,2001-07-31,0.0055,177.5,-0.5,In Recession,2001/03-2001/11,True,1.9315,,,1.7219,2.1401,3.82,3.797,4.526,5.054,5.522,,,3.3321000000000005,3.3819000000000004,13248.142,0.004873523671693247,0.030701434783256376,0.03594240973855656,150.0,827.0,1138.9,2933.1,12.700000000000045,0.01127686023796843,21.699999999999818,0.007453458817063893,4.6,1.124303,1.698203,31.463022674998598
Jun-2001,2001-06-30,0.0047,178.0,0.30000000000001137,In Recession,2001/03-2001/11,True,1.8893,,,1.9612,2.2736,3.95,4.242,4.95,5.412,5.759,,,3.4508,3.4854000000000003,13301.394,0.009919329568880197,0.036372558437751,0.038627242114708915,155.0,816.0,1126.2,2911.4,7.7000000000000455,0.006884219937416223,16.300000000000182,0.0056302027563815355,4.5,1.271303,1.850744,34.34255446228548
May-2001,2001-05-31,0.0029,177.7,0.799999999999983,In Recession,2001/03-2001/11,True,2.1675,,,2.1109,2.3134,4.24,4.188,4.914,5.381,5.753,,,3.2701000000000002,3.4396,13301.394,0.009919329568880197,0.036372558437751,0.038627242114708915,154.0,768.0,1118.5,2895.1,1.7999999999999545,0.0016118921823228749,-16.40000000000009,-0.005632835308260378,4.3,1.292589,1.871148,37.52424115550774
Apr-2001,2001-04-30,0.0069,176.9,0.700000000000017,In Recession,2001/03-2001/11,True,1.9316,,,2.0236,2.2656,4.67,4.276,4.886,5.338,5.788,,,3.3144,3.5224,13301.394,0.009919329568880197,0.036372558437751,0.038627242114708915,163.0,806.0,1116.7,2911.5,7.7999999999999545,0.007033997655334074,31.300000000000182,0.010867300881883266,4.4,1.129848,1.736263,39.714938382656186
Mar-2001,2001-03-31,0.009,176.2,0.39999999999997726,In Recession,2001/03-2001/11,True,2.0959,,,1.6248,1.9501,5.29,4.18,4.557,4.917,5.444,,,3.2922,3.4939,13219.251,0.02195542846787979,0.03741669224748323,0.040778721518454075,175.0,818.0,1108.9,2880.2,7.7000000000000455,0.006992371957864189,31.299999999999727,0.010986696619747877,4.3,0.817203,1.4168,55.035943289965246
Feb-2001,2001-02-28,0.0038,175.8,0.700000000000017,1Yr Before,,False,2.1915,,,1.5541,1.8541,5.59,4.39,4.656,4.896,5.314,,,3.3419,3.4599,13219.251,0.02195542846787979,0.03741669224748323,0.040778721518454075,180.0,770.0,1101.2,2848.9,4.5,0.0041032187471505424,15.400000000000091,0.00543497441326984,4.2,0.580826,1.135143,81.56245284282846
Jan-2001,2001-01-31,0.0021,175.1,1.0999999999999943,1Yr Before,,False,1.6793,,,1.6059,1.901,5.74,4.572,4.768,5.114,5.501,,,3.5080999999999998,3.6000000000000005,13219.251,0.02195542846787979,0.03741669224748323,0.040778721518454075,175.0,787.0,1096.7,2833.5,8.100000000000136,0.007440749586625149,12.800000000000182,0.004537880667919375,4.2,0.616301,1.172058,80.02247838711273
Dec-2000,2000-12-31,0.001,174.0,-0.09999999999999432,1Yr Before,,False,,,,1.3802,1.7298,5.41,5.096,4.976,5.112,5.457,,,3.7318,3.7272,13262.25,0.02901620472117261,0.04198847341994627,0.043010309108604705,202.0,916.0,1088.6,2820.7,-3.800000000000182,-0.003478579274991012,19.199999999999818,0.006853471354631382,3.9,0.288406,0.832527,119.34014747378953
Nov-2000,2000-11-30,-0.0047,174.1,0.09999999999999432,1Yr Before,,False,,,,1.6728,1.8358,6.62,5.613,5.427,5.468,5.608,,,3.7952,3.7721999999999998,13262.25,0.02901620472117261,0.04198847341994627,0.043010309108604705,199.0,906.0,1092.4,2801.5,-6.2999999999999545,-0.005734049331027537,1.5,0.0005357142857142857,3.9,0.249015,0.772723,133.03266453784255
Oct-2000,2000-10-31,-0.0052,174.0,0.30000000000001137,1Yr Before,,False,,,,1.9008,1.9367,6.59,5.914,5.807,5.751,5.788,,,3.8502,3.8513,13262.25,0.02901620472117261,0.04198847341994627,0.043010309108604705,189.0,779.0,1098.7,2800.0,-1.0,-0.000909338910611985,4.400000000000091,0.0015739018457576518,3.9,0.347556,0.880245,121.36947044899003
Sep-2000,2000-09-30,-0.0068,173.7,0.8999999999999773,1Yr Before,,False,,,,1.8311,1.9682,6.6,5.979,5.851,5.802,5.885,,,3.9708999999999994,3.9168,13183.89,0.03974084495579122,0.04290052522185461,0.043185839717547525,166.0,677.0,1099.7,2795.6,-0.5,-0.0004544628249409198,6.099999999999909,0.0021867718229072984,3.9,0.476875,1.048901,97.9121040309338
Aug-2000,2000-08-31,-0.0074,172.8,0.0,1Yr Before,,False,,,,1.7291,1.7791,6.65,6.163,5.973,5.725,5.668,,,3.9959,3.8889000000000005,13183.89,0.03974084495579122,0.04290052522185461,0.043185839717547525,172.0,643.0,1100.2,2789.5,-3.2999999999999545,-0.0029904848210239735,16.300000000000182,0.005877686427232145,4.1,0.304338,0.716149,114.72300081140355
Jul-2000,2000-07-31,-0.0086,172.8,0.4000000000000057,1Yr Before,,False,,,,2.0197,1.9339,6.64,6.288,6.146,6.031,5.782,,,4.0113,3.8481,13183.89,0.03974084495579122,0.04290052522185461,0.043185839717547525,169.0,626.0,1103.5,2773.2,0.900000000000091,0.0008162524941049257,2.099999999999909,0.0007578218036158598,4.0,0.40733,0.820195,112.00248206258092
Jun-2000,2000-06-30,-0.0089,172.4,0.9000000000000057,1Yr Before,,False,,,,1.9648,2.0031,6.86,6.362,6.185,6.031,5.896,,,4.066199999999999,3.8929,13170.749,0.05244682768853304,0.04688259018647889,0.044746240259407655,171.0,617.0,1102.6,2771.1,-2.300000000000182,-0.0020816363471809047,-5.700000000000273,-0.002052722558340634,4.0,0.522453,0.969506,110.65282611114614
May-2000,2000-05-31,-0.0118,171.5,0.19999999999998863,1Yr Before,,False,,,,2.1023,2.0268,6.83,6.672,6.519,6.272,6.008,,,4.169700000000001,3.9812,13170.749,0.05244682768853304,0.04688259018647889,0.044746240259407655,177.0,616.0,1104.9,2776.8,-10.699999999999818,-0.009591251344567783,-12.0,-0.004302925989672977,4.0,0.585725,0.995301,123.58628877622778
Apr-2000,2000-04-30,-0.0081,171.3,0.10000000000002274,1Yr Before,,False,,,,2.246,2.0993,6.06,6.676,6.538,6.212,5.96,,,3.9659999999999997,3.8607,13170.749,0.05244682768853304,0.04688259018647889,0.044746240259407655,161.0,588.0,1115.6,2788.8,8.099999999999909,0.00731376975169292,34.30000000000018,0.012452350698856482,3.8,0.534761,0.868461,101.34513018286322
Mar-2000,2000-03-31,-0.0105,171.2,1.3999999999999773,1Yr Before,,False,,,,2.0041,1.902,6.17,6.479,6.314,6.004,5.828,,,3.9998999999999993,3.926,12935.252,0.042259558586899226,0.04633873485767892,0.04160347561764466,148.0,575.0,1107.5,2754.5,-1.099999999999909,-0.0009922424679775475,1.900000000000091,0.0006902564847780611,4.0,0.496685,0.849013,95.21457250194626
Feb-2000,2000-02-29,-0.0128,169.8,1.0,Other time,,False,,,,2.1226,1.9837,5.85,6.521,6.595,6.409,6.14,,,4.2864,4.1563,12935.252,0.042259558586899226,0.04633873485767892,0.04160347561764466,129.0,508.0,1108.6,2752.6,-13.5,-0.012031013278673916,-3.599999999999909,-0.0013061461432406609,4.1,0.778458,1.174951,73.24149997723977
Jan-2000,2000-01-31,-0.0152,168.8,0.5,Other time,,False,,,,2.3663,2.2323,5.87,6.591,6.683,6.665,6.491,,,4.2987,4.258699999999999,12935.252,0.042259558586899226,0.04633873485767892,0.04160347561764466,122.0,487.0,1122.1,2756.2,-0.10000000000013642,-8.911067545904154e-05,8.599999999999909,0.0031300043674479215,4.0,0.939486,1.381971,66.83019278795143
Dec-1999,1999-12-31,-0.0109,168.3,0.0,Other time,,False,,,,2.1138,2.2039,3.99,6.214,6.344,6.442,6.478,,,4.328200000000001,4.2741,12888.281,0.04827626650330141,0.047314730072327116,0.041583233393343466,116.0,476.0,1122.2,2747.6,11.5,0.010353830917439452,9.799999999999727,0.0035795164000291205,4.0,1.181968,1.824387,37.21905453385209
Nov-1999,1999-11-30,-0.0077,168.3,0.10000000000002274,Other time,,False,,,,2.0449,,5.63,6.014,6.113,6.191,6.293,,,4.1461,,12888.281,0.04827626650330141,0.047314730072327116,0.041583233393343466,117.0,491.0,1110.7,2737.8,7.400000000000091,0.006707151273452453,6.400000000000091,0.0023431207439408696,4.1,1.067405,1.678658,33.820520890539996
Oct-1999,1999-10-31,-0.0068,168.2,0.29999999999998295,Other time,,False,,,,1.9175,2.0482,5.27,5.787,5.946,6.024,6.163,,,4.1065000000000005,4.114800000000001,12888.281,0.04827626650330141,0.047314730072327116,0.041583233393343466,117.0,513.0,1103.3,2731.4,6.7999999999999545,0.0062015503875968575,9.300000000000182,0.003416479923588473,4.1,1.071376,1.655237,32.096286635505436
Sep-1999,1999-09-30,-0.0051,167.9,0.8000000000000114,Other time,,False,,,,1.8067,1.9818,5.51,5.596,5.754,5.877,6.051,,,4.0703,4.0692,12679.977,0.048002052368625314,0.04523477826148459,0.04056209841129621,121.0,507.0,1096.5,2722.1,-2.7000000000000455,-0.002456331877729299,-1.800000000000182,-0.0006608172106171966,4.2,1.101221,1.704555,30.244718478775297
Aug-1999,1999-08-31,-0.0058,167.1,0.4000000000000057,Other time,,False,,,,1.9197,2.0324,5.57,5.722,5.865,5.97,6.059,,,4.0503,4.0266,12679.977,0.048002052368625314,0.04523477826148459,0.04056209841129621,128.0,490.0,1099.2,2723.9,0.10000000000013642,9.098353198083562e-05,3.700000000000273,0.0013601941033748522,4.2,1.078058,1.655039,40.46424400234292
Jul-1999,1999-07-31,-0.0054,166.7,0.5,Other time,,False,,,,1.8672,2.1034,5.07,5.622,5.791,5.903,6.103,,,4.0358,3.9995999999999996,12679.977,0.048002052368625314,0.04523477826148459,0.04056209841129621,121.0,466.0,1099.1,2720.2,-0.7000000000000455,-0.0006364793598836565,5.0,0.0018414849734826166,4.3,1.024259,1.531075,35.84718562886795
Jun-1999,1999-06-30,-0.0057,166.2,0.0,Other time,,False,,,,1.7683,2.0123,5.12,5.512,5.646,5.78,5.963,,,4.0117,3.9507,12514.408,0.047275315134735374,0.04376781205403013,0.0390408333127259,115.0,487.0,1099.8,2715.2,-4.0,-0.003623844899438304,13.199999999999818,0.004885270170244196,4.3,1.017576,1.558366,29.88157093276054
May-1999,1999-05-31,-0.002,166.2,0.0,Other time,,False,,,,1.7492,1.9397,4.61,5.413,5.584,5.622,5.828,,,3.8728,3.8883,12514.408,0.047275315134735374,0.04376781205403013,0.0390408333127259,109.0,475.0,1103.8,2702.0,2.2000000000000455,0.001997095134350078,13.199999999999818,0.004909253198452773,4.2,0.864782,1.293594,21.46574899264803
Apr-1999,1999-04-30,0.0021,166.2,1.1999999999999886,Other time,,False,,,,1.4695,1.7959,5.03,5.054,5.213,5.348,5.662,,,3.8785,3.8661,12514.408,0.047275315134735374,0.04376781205403013,0.0390408333127259,107.0,476.0,1101.6,2688.8,5.0,0.004559547692868868,-0.599999999999909,-0.00022309808879300552,4.3,0.792579,1.283593,8.92922284365315
Mar-1999,1999-03-31,0.0023,165.0,0.5,Other time,,False,,,,1.3212,1.7526,4.98,4.987,5.102,5.242,5.625,,,3.9208,3.8724,12410.778,0.048218579316202215,0.046633730996263445,0.04011048837160458,107.0,519.0,1096.6,2689.4,-0.10000000000013642,-9.118263882569201e-05,2.5,0.0009304402843425508,4.2,0.795402,1.298453,7.989596311055436
Feb-1999,1999-02-28,0.0054,164.5,0.19999999999998863,Other time,,False,,,,1.4109,1.8429,4.84,5.138,5.221,5.287,5.576,,,3.8761,3.7330999999999994,12410.778,0.048218579316202215,0.046633730996263445,0.04011048837160458,109.0,521.0,1096.7,2686.9,-1.3999999999998636,-0.0012749294235496437,13.800000000000182,0.005162545359320707,4.4,0.679698,1.12802,6.53994435433826
Jan-1999,1999-01-31,0.0084,164.3,0.4000000000000057,Other time,,False,,,,0.8823,1.4002,4.79,4.57,4.548,4.651,5.086,,,3.7687,3.6858000000000004,12410.778,0.048218579316202215,0.046633730996263445,0.04011048837160458,116.0,560.0,1098.1,2673.1,3.099999999999909,0.002831050228310419,11.799999999999727,0.004433923270581943,4.3,0.424984,0.878943,12.535118890906361
Dec-1998,1998-12-31,0.0105,163.9,-0.09999999999999432,Other time,,False,,,,0.8019,1.3086,4.07,4.529,4.54,4.648,5.095,,,3.8461,3.7863999999999995,12294.737,0.048795407755980236,0.045959846362380485,0.04016506468599723,119.0,566.0,1095.0,2661.3,0.09999999999990905,9.133254178455479e-05,12.700000000000273,0.004794986030355762,4.4,0.405026,0.832611,11.281246137923517
Nov-1998,1998-11-30,0.0099,164.0,0.0,Other time,,False,,,,0.9815,1.4132,5.11,4.505,4.482,4.714,5.063,,,3.7325000000000004,3.6498,12294.737,0.048795407755980236,0.045959846362380485,0.04016506468599723,123.0,544.0,1094.9,2648.6,8.900000000000091,0.008195211786372092,20.40000000000009,0.007761966364812454,4.4,0.337334,0.739792,19.4379618782813
Oct-1998,1998-10-31,0.0159,164.0,0.4000000000000057,Other time,,False,,,,0.9827,1.5413,5.35,4.12,4.231,4.605,5.157,,,3.6223000000000005,3.6157000000000004,12294.737,0.048795407755980236,0.045959846362380485,0.04016506468599723,148.0,652.0,1086.0,2628.2,6.099999999999909,0.005648671173256698,18.0,0.006896023293234236,4.5,0.497935,1.04805,20.063686489927193
Sep-1998,1998-09-30,0.0134,163.6,0.19999999999998863,Other time,,False,,,,0.8509,1.3394,6.14,4.273,4.216,4.42,4.978,,,3.5690999999999997,3.6386,12099.191,0.040977686226798093,0.04273445964119249,0.03964020539698487,132.0,595.0,1079.9,2610.2,4.0,0.0037178176410447065,22.299999999999727,0.008617025387379624,4.6,0.240734,0.68432,20.745025872551622
Aug-1998,1998-08-31,0.007,163.4,0.20000000000001705,Other time,,False,,,,1.1758,1.5034,5.89,4.781,4.797,4.976,5.267,,,3.8002000000000002,3.7636000000000003,12099.191,0.040977686226798093,0.04273445964119249,0.03964020539698487,127.0,520.0,1075.9,2587.9,0.8000000000001819,0.0007441168263419049,12.0,0.0046585659381187155,4.5,0.313198,0.708376,31.95808561743712
Jul-1998,1998-07-31,0.0041,163.2,0.19999999999998863,Other time,,False,,,,,,5.63,5.48,5.501,5.494,5.713,,,,,12099.191,0.040977686226798093,0.04273445964119249,0.03964020539698487,82.0,338.0,1075.1,2575.9,-1.2000000000000455,-0.0011149307813806983,5.800000000000182,0.0022567215283452713,4.5,0.444945,0.794856,-7.791458958749402
Jun-1998,1998-06-30,0.005,163.0,0.19999999999998863,Other time,,False,,,,,,7.06,5.471,5.467,5.446,5.627,,,,,11949.492,0.04095726841200675,0.04135230988759342,0.03804254957277142,75.0,337.0,1076.3,2570.1,-2.7999999999999545,-0.002594754888332828,9.0,0.0035141150286986064,4.5,0.415664,0.764341,-16.318951788892207
May-1998,1998-05-31,0.0037,162.8,0.30000000000001137,Other time,,False,,,,,,5.63,5.521,5.549,5.552,5.802,,,,,11949.492,0.04095726841200675,0.04135230988759342,0.03804254957277142,71.0,318.0,1079.1,2561.1,2.599999999999909,0.0024152345564328,8.599999999999909,0.003369245837414264,4.4,0.522745,0.933523,-21.582166185807765
Apr-1998,1998-04-30,0.0037,162.5,0.30000000000001137,Other time,,False,,,,,,5.59,5.571,5.636,5.671,5.949,,,,,11949.492,0.04095726841200675,0.04135230988759342,0.03804254957277142,72.0,298.0,1076.5,2552.5,-0.40000000000009095,-0.00037143653078288693,12.800000000000182,0.005039965350238289,4.3,0.636953,1.077357,-24.57118593600245
Mar-1998,1998-03-31,0.0047,162.2,0.29999999999998295,Other time,,False,,,,,,5.88,5.563,5.618,5.654,5.933,,,,,11839.876,0.048550058826576814,0.03918958941479733,0.03733456512439881,72.0,283.0,1076.9,2539.7,-0.8999999999998636,-0.0008350343291889623,15.699999999999818,0.006220285261489627,4.7,0.536609,0.934509,-23.247045278946587
Feb-1998,1998-02-28,0.007,161.9,0.30000000000001137,Other time,,False,,,,,,5.57,5.538,5.585,5.622,5.923,,,,,11839.876,0.048550058826576814,0.03918958941479733,0.03733456512439881,76.0,287.0,1077.8,2524.0,3.7999999999999545,0.0035381750465548925,20.199999999999818,0.008067737039699584,4.6,0.527641,0.949446,-25.727628408310835
Jan-1998,1998-01-31,0.009,161.6,0.29999999999998295,Other time,,False,,,,,,5.48,5.304,5.379,5.505,5.8,,,,,11839.876,0.048550058826576814,0.03918958941479733,0.03733456512439881,78.0,300.0,1074.0,2503.8,1.7000000000000455,0.001585377226522471,11.300000000000182,0.004533600802407295,4.6,0.540593,1.013479,-30.77855512718041
Dec-1997,1997-12-31,0.0062,161.3,-0.19999999999998863,Other time,,False,,,,,,5.84,5.646,5.711,5.742,5.923,,,,,11722.722,0.044876844577145025,0.03697381607547334,0.0356190412840256,70.0,296.0,1072.3,2492.5,1.3999999999998636,0.0013073116070593553,9.599999999999909,0.003866446494019054,4.7,0.510075,0.898497,-28.20460739756416
Nov-1997,1997-11-30,0.0063,161.5,-0.09999999999999432,Other time,,False,,,,,,5.5,5.738,5.84,5.874,6.054,,,,,11722.722,0.044876844577145025,0.03697381607547334,0.0356190412840256,72.0,290.0,1070.9,2482.9,5.300000000000182,0.004973723723723895,10.900000000000091,0.004409385113268645,4.6,0.554224,0.940922,-27.64495437743605
Oct-1997,1997-10-31,0.0044,161.6,0.4000000000000057,Other time,,False,,,,,,5.56,5.612,5.708,5.831,6.153,,,,,11722.722,0.044876844577145025,0.03697381607547334,0.0356190412840256,67.0,299.0,1065.6,2472.0,-1.300000000000182,-0.0012184834567440077,7.300000000000182,0.0029618209112671655,4.7,0.686903,1.142414,-33.22171773025556
Sep-1997,1997-09-30,0.0029,161.2,0.39999999999997726,Other time,,False,,,,,,5.81,5.779,5.987,6.103,6.399,,,,,11622.911,0.046738025753933155,0.0379557056741151,0.035996908295854,54.0,259.0,1066.9,2464.7,-8.399999999999864,-0.007811773458569575,3.599999999999909,0.001462760554223684,4.9,0.877354,1.380006,-48.854673856588704
Aug-1997,1997-08-31,0.0023,160.8,0.30000000000001137,Other time,,False,,,,,,5.52,5.955,6.223,6.339,6.611,,,,,11622.911,0.046738025753933155,0.0379557056741151,0.035996908295854,57.0,259.0,1075.3,2461.1,9.799999999999955,0.009197559831065185,14.799999999999727,0.006049952990230032,4.8,0.985352,1.50202,-47.65602839164268
Jul-1997,1997-07-31,0.0033,160.5,0.19999999999998863,Other time,,False,,,,,,5.96,5.728,5.9,6.011,6.298,,,,,11622.911,0.046738025753933155,0.0379557056741151,0.035996908295854,56.0,271.0,1065.5,2446.3,-0.599999999999909,-0.0005627989869617382,8.100000000000364,0.0033221228775327555,4.9,0.774802,1.257439,-44.51047592481612
Jun-1997,1997-06-30,0.0022,160.3,0.20000000000001705,Other time,,False,,,,,,6.87,6.068,6.383,6.5,6.785,,,,,11479.33,0.043080749793484197,0.0356740685111574,0.03545881945510332,58.0,267.0,1066.1,2438.2,2.2999999999999545,0.002162060537695013,5.899999999999636,0.002425687620770314,5.0,1.068041,1.571035,-48.30630227305322
May-1997,1997-05-31,0.0017,160.1,-0.09999999999999432,Other time,,False,,,,,,5.58,6.2,6.5,6.659,6.906,,,,,11479.33,0.043080749793484197,0.0356740685111574,0.03545881945510332,61.0,268.0,1063.8,2432.3,-0.10000000000013642,-9.39937964095652e-05,7.700000000000273,0.0031757815722182107,4.9,1.169517,1.695009,-47.4257678479953
Apr-1997,1997-04-30,0.0031,160.2,0.19999999999998863,Other time,,False,,,,,,5.82,6.274,6.573,6.718,6.957,,,,,11479.33,0.043080749793484197,0.0356740685111574,0.03545881945510332,59.0,294.0,1063.9,2424.6,-8.599999999999909,-0.008018648018647934,8.299999999999727,0.003435003931630893,5.1,1.156167,1.689021,-52.9522470820304
Mar-1997,1997-03-31,0.004,160.0,0.4000000000000057,Other time,,False,,,,,,7.07,6.42,6.752,6.903,7.096,,,,,11291.665,0.04314134541141845,0.03463091782241623,0.03427941156656589,57.0,284.0,1072.5,2416.3,-6.2999999999999545,-0.005839822024471593,7.800000000000182,0.0032385302055221847,5.2,1.243692,1.786669,-60.0341480371242
Feb-1997,1997-02-28,0.0064,159.6,0.5,Other time,,False,,,,,,5.5,6.086,6.387,6.552,6.803,,,,,11291.665,0.04314134541141845,0.03463091782241623,0.03427941156656589,59.0,273.0,1078.8,2408.5,-2.400000000000091,-0.0022197558268591297,2.900000000000091,0.0012055204522780558,5.2,1.093797,1.602219,-59.248785866134
Jan-1997,1997-01-31,0.006,159.1,0.5,Other time,,False,,,,,,5.37,5.909,6.246,6.494,6.789,,,,,11291.665,0.04314134541141845,0.03463091782241623,0.03427941156656589,61.0,304.0,1081.2,2405.6,-0.09999999999990905,-9.248127254222608e-05,5.5,0.002291571184533978,5.3,1.106658,1.646357,-57.41787339293961
Dec-1996,1996-12-31,0.0099,158.6,0.0,Other time,,False,,,,,,6.26,5.868,6.21,6.418,6.642,,,,,11219.238,0.04421314452081737,0.03574253427558216,0.03541062614160473,,,1081.3,2400.1,-2.2000000000000455,-0.0020304568527919203,8.699999999999818,0.0036380362967298728,5.4,1.031678,1.543488,
Nov-1996,1996-11-30,0.0111,158.6,0.29999999999998295,Other time,,False,,,,,,5.44,5.584,5.832,6.044,6.35,,,,,11219.238,0.04421314452081737,0.03574253427558216,0.03541062614160473,,,1083.5,2391.4,-2.2000000000000455,-0.0020263424518744085,6.599999999999909,0.0027675276752767144,5.4,0.884583,1.403453,
Oct-1996,1996-10-31,0.0092,158.3,0.5,Other time,,False,,,,,,5.63,5.741,6.067,6.339,6.642,,,,,11219.238,0.04421314452081737,0.03574253427558216,0.03541062614160473,,,1085.7,2384.8,-10.5,-0.009578544061302681,4.700000000000273,0.001974706945086456,5.2,1.070883,1.635339,
Sep-1996,1996-09-30,0.0072,157.8,0.5,Other time,,False,,,,,,6.09,6.102,6.457,6.703,6.923,,,,,11103.935,0.04049921390498912,0.03684054106452339,0.033992907990639365,,,1096.2,2380.1,-5.399999999999864,-0.004901960784313602,-1.599999999999909,-0.0006717890582356758,5.2,1.276011,1.852809,
Aug-1996,1996-08-31,0.0096,157.3,0.30000000000001137,Other time,,False,,,,,,5.28,6.338,6.725,6.943,7.118,,,,,11103.935,0.04049921390498912,0.03684054106452339,0.033992907990639365,,,1101.6,2381.7,-10.800000000000182,-0.009708737864077832,1.3999999999996362,0.0005881611561566341,5.1,1.409035,1.984267,
Jul-1996,1996-07-31,0.0082,157.0,0.30000000000001137,Other time,,False,,,,,,6.75,6.217,6.566,6.794,6.97,,,,,11103.935,0.04049921390498912,0.03684054106452339,0.033992907990639365,,,1112.4,2380.3,-2.7999999999999545,-0.0025107604017216233,4.700000000000273,0.001978447550092723,5.5,1.219397,1.779873,
Jun-1996,1996-06-30,0.0059,156.7,0.09999999999999432,Other time,,False,,,,,,5.0,6.107,6.462,6.711,6.871,,,,,11005.217,0.0400212706380616,0.03540036879138908,0.03318888633541883,,,1115.2,2375.6,-1.2999999999999545,-0.0011643528884907788,3.699999999999818,0.0015599308571186887,5.3,1.249985,1.81559,
May-1996,1996-05-31,0.0083,156.6,0.29999999999998295,Other time,,False,,,,,,5.31,6.237,6.631,6.852,6.989,,,,,11005.217,0.0400212706380616,0.03540036879138908,0.03318888633541883,,,1116.5,2371.9,-8.299999999999955,-0.007379089615931681,3.099999999999909,0.0013086795001688233,5.6,1.343892,1.88779,
Apr-1996,1996-04-30,0.0113,156.3,0.6000000000000227,Other time,,False,,,,,,5.5,6.052,6.413,6.67,6.906,,,,,11005.217,0.0400212706380616,0.03540036879138908,0.03318888633541883,,,1124.8,2368.8,2.2000000000000455,0.001959736326385218,-2.199999999999818,-0.0009278785322647904,5.6,1.304279,1.891715,
Mar-1996,1996-03-31,0.0128,155.7,0.799999999999983,Other time,,False,,,,,,5.25,5.761,6.086,6.327,6.667,,,,,10824.674,0.026011039926917334,0.03170128814494588,0.03137736706746508,,,1122.6,2371.0,4.099999999999909,0.003665623603039704,8.5,0.0035978835978835977,5.5,1.184596,1.772707,
Feb-1996,1996-02-29,0.0159,154.9,0.5,Other time,,False,,,,,,6.05,5.426,5.731,6.098,6.469,,,,,10824.674,0.026011039926917334,0.03170128814494588,0.03137736706746508,,,1118.5,2362.5,-5.0,-0.004450378282153983,4.5,0.0019083969465648854,5.5,1.11757,1.746092,
Jan-1996,1996-01-31,0.0187,154.4,0.9000000000000057,Other time,,False,,,,,,5.71,4.925,5.236,5.58,6.028,,,,,10824.674,0.026011039926917334,0.03170128814494588,0.03137736706746508,,,1123.5,2358.0,-4.0,-0.003547671840354767,-0.3000000000001819,-0.00012721027859058723,5.6,0.80665,1.403772,
Dec-1995,1995-12-31,0.0174,153.5,-0.09999999999999432,Other time,,False,,,,,,4.73,5.15,5.381,5.572,5.948,,,,,10744.203,0.021995799090684498,0.02971085575210397,0.028873862309626075,,,1127.5,2358.3,-6.599999999999909,-0.005819592628515924,3.100000000000364,0.0013162364130436329,5.6,0.668749,1.178016,
Nov-1995,1995-11-30,0.0167,153.6,-0.09999999999999432,Other time,,False,,,,,,6.11,5.342,5.517,5.741,6.131,,,,,10744.203,0.021995799090684498,0.02971085575210397,0.028873862309626075,,,1134.1,2355.2,-3.2000000000000455,-0.0028136815264222684,1.199999999999818,0.0005097706032284699,5.6,0.719362,1.27832,
Oct-1995,1995-10-31,0.0166,153.7,0.5,Other time,,False,,,,,,5.97,5.608,5.809,6.02,6.328,,,,,10744.203,0.021995799090684498,0.02971085575210397,0.028873862309626075,,,1137.3,2354.0,-4.7000000000000455,-0.004115586690017553,1.199999999999818,0.0005100306018360328,5.5,0.807626,1.353544,
Sep-1995,1995-09-30,0.0151,153.2,0.29999999999998295,Other time,,False,,,,,,6.2,5.851,6.015,6.182,6.501,,,,,10671.738,0.026731068555800652,0.030949786351955,0.025604562410128207,,,1142.0,2352.8,-3.400000000000091,-0.0029683953204121625,5.5,0.00234311762450475,5.6,0.867934,1.397656,
Aug-1995,1995-08-31,0.0134,152.9,0.4000000000000057,Other time,,False,,,,,,5.93,5.849,6.067,6.284,6.647,,,,,10671.738,0.026731068555800652,0.030949786351955,0.025604562410128207,,,1145.4,2347.3,-0.09999999999990905,-8.729812309027416e-05,9.600000000000364,0.004106600504769802,5.7,0.98954,1.563234,
Jul-1995,1995-07-31,0.0153,152.5,0.0,Other time,,False,,,,,,5.97,5.867,6.155,6.426,6.846,,,,,10671.738,0.026731068555800652,0.030949786351955,0.025604562410128207,,,1145.5,2337.7,1.2999999999999545,0.0011361650061177718,9.0,0.0038648172800274834,5.7,1.101123,1.71621,
Jun-1995,1995-06-30,0.0178,152.5,0.30000000000001137,Other time,,False,,,,,,6.11,5.793,5.967,6.203,6.617,,,,,10581.723,0.024021688692934973,0.03141791022155105,0.024004685346270316,,,1144.2,2328.7,-1.099999999999909,-0.0009604470444424248,11.699999999999818,0.005049633146309805,5.6,0.938187,1.535355,
May-1995,1995-05-31,0.0143,152.2,0.29999999999998295,Other time,,False,,,,,,6.17,5.839,6.052,6.284,6.649,,,,,10581.723,0.024021688692934973,0.03141791022155105,0.024004685346270316,,,1145.3,2317.0,-4.0,-0.003480379361350387,11.900000000000091,0.005162465836623179,5.6,0.97715,1.617514,
